step,KE,PE,T_insta,P_insta
239,263.5320442374831,-1209.762043386273,82.8374931628104,-0.7582537824159584
240,262.8889433730364,-1209.119984179408,82.6353436913268,-0.7511242368393589
241,262.2242409762166,-1208.4557816412473,82.42640409003016,-0.7435062666330016
242,261.5415317098346,-1207.7733742124756,82.21180428927445,-0.7354500407370959
243,260.84467143162544,-1207.0763719195907,81.99275632226684,-0.7270050055266303
244,260.13722881533,-1206.3681133708662,81.77038195007229,-0.7182217847687427
245,259.4225764252373,-1205.6517725775066,81.54574128958114,-0.7091440252961273
246,258.704005328315,-1204.9305003220225,81.31986884017742,-0.6998232291479084
247,257.9848812543339,-1204.2075387044347,81.09382257041928,-0.690303767967276
248,257.26865820743456,-1203.4862866576896,80.8686881966385,-0.6806390242192806
249,256.55803058604045,-1202.7702953256614,80.64531266407711,-0.6708834035651142
250,255.8573518774694,-1202.0631657429485,80.4250644286167,-0.6610939508235071
251,255.17005108444923,-1201.3683934648116,80.20902134775592,-0.6513189505197354
252,254.49915652326476,-1200.6890983392907,79.99813532899533,-0.6416096436593292
253,253.8470314790582,-1200.0277474890993,79.79314923689763,-0.6320028130317377
254,253.21510414893783,-1199.385873229864,79.59451200460316,-0.6225292451739595
255,252.6036715972702,-1198.7638737794673,79.40231701000644,-0.6132086735731411
256,252.01180618383066,-1198.160920983884,79.21627266279634,-0.6040518605867263
257,251.43741462708448,-1197.5750171057439,79.0357209701458,-0.5950470648296637
258,250.87745214112624,-1197.003215159506,78.8597048475668,-0.5861739228674298
259,250.3283069488421,-1196.4420096147396,78.68708898507141,-0.5774060895484303
260,249.78634821627082,-1195.8878981174798,78.51673208242681,-0.5687206434489319
261,249.2485619992748,-1195.338020821838,78.34768674980944,-0.5601042156770834
262,248.71324090275024,-1194.790856934412,78.17941629222022,-0.5515613532375276
263,248.18063563664828,-1194.246873003384,78.0119995167125,-0.5431144641539739
264,247.65349750936542,-1193.7090651345925,77.84630125735661,-0.5348146980594978
265,247.13743099403618,-1193.1832894228983,77.68408319936357,-0.5267575674855639
266,246.64098670222447,-1192.6783368903173,77.52803310402257,-0.5190591652674771
267,246.17542297421593,-1192.2056568804533,77.3816898680516,-0.511874065349282
268,245.75408621583358,-1191.778710698639,77.24924874142228,-0.5053806528376886
269,245.39146012267622,-1191.4119849351182,77.1352624647268,-0.4997586076029562
270,245.10189650893884,-1191.1197021491453,77.04424232354216,-0.49518986434041834
271,244.8981910847571,-1190.9143938576476,76.9802104646018,-0.49182916942704247
272,244.7901546019774,-1190.8054861217274,76.94625075609844,-0.4897938880718735
273,244.78339937572474,-1190.7981233257738,76.94412734825961,-0.4891465497486267
274,244.87854010826072,-1190.8924184580758,76.974033463866,-0.4898949599009952
275,245.0708826495579,-1191.0831997964997,77.03449356463182,-0.49197987209774274
276,245.3507156825005,-1191.3603567615721,77.12245503823624,-0.495281291914612
277,245.7041461844996,-1191.709720648969,77.23355081361942,-0.49962417759934563
278,246.11431371925678,-1192.1142943702746,77.36248105606627,-0.5047990909399016
279,246.56280902755452,-1192.5556770069938,77.50345908073939,-0.5105838947806627
280,247.0310940842444,-1193.0154600719338,77.65065772709009,-0.5167529965655177
281,247.5017509113024,-1193.4764496095243,77.79860190521181,-0.5230935861538596
282,247.95947468851745,-1193.9236210173785,77.94248076584607,-0.5294174922845635
283,248.39175014459371,-1194.3447650529683,78.07836031415974,-0.5355684188254776
284,248.78920747096464,-1194.730807571217,78.20329528611363,-0.5414256845964595
285,249.1457310081047,-1195.075898844375,78.31536331243534,-0.5469084426527369
286,249.4583902691478,-1195.3773296133763,78.41364323688964,-0.5519755203234512
287,249.72725541424802,-1195.6353389635551,78.49815711330797,-0.5566237573571643
288,249.95512588694245,-1195.8528370825056,78.56978490634714,-0.5608780515361148
289,250.14721941978553,-1196.0350956521077,78.63016673490067,-0.5647989277129752
290,250.31081154554866,-1196.1893891873606,78.68158955764925,-0.5684572647674804
291,250.4548190340754,-1196.3245828052304,78.72685623245057,-0.5719582025579328
292,250.5893181168741,-1196.450654905093,78.76913407719609,-0.5754175026663936
293,250.72497207369128,-1196.5781341535153,78.81177493991494,-0.5789526721048043
294,250.8723618173081,-1196.7174409274082,78.85810477776998,-0.5826782873189273
295,251.04126886174043,-1196.878183425752,78.91119826846406,-0.5867105682258426
296,251.2399103471617,-1197.068399389474,78.97363835136952,-0.5911351215554281
297,251.4743522971669,-1197.293844876055,79.04733179342065,-0.596007014309797
298,251.7474873415532,-1197.5574090916652,79.13318785102967,-0.6013607443905982
299,252.05906161797267,-1197.8587152581576,79.23112672623282,-0.6071813509591514
300,252.4053669122838,-1198.1939640684961,79.33998279545486,-0.6134135268122254
301,252.7793761903052,-1198.5560685924102,79.457547211959,-0.6199601962477372
302,253.1711883278894,-1198.9351009537372,79.58070770032448,-0.6267004079025484
303,253.56873389658946,-1199.318997173646,79.70567040998046,-0.6334789230613397
304,253.95868276072343,-1199.6944547604207,79.82824520523927,-0.6401233706313689
305,254.32745170900324,-1200.0479395318152,79.94416239975037,-0.6464594523947047
306,254.66221441758375,-1200.366687935138,80.0493902238028,-0.6523278056830403
307,254.95180313693578,-1200.6396011029292,80.14041825657492,-0.6575872491443393
308,255.18744616596382,-1200.8579775029475,80.21448924047539,-0.6621299067168425
309,255.3632990507759,-1201.0160456278236,80.26976605580703,-0.6658744322448245
310,255.47671531772673,-1201.1112258582084,80.30541682178986,-0.6687828643397795
311,255.5282435960284,-1201.144155568647,80.3216139920955,-0.6708499048201372
312,255.52146971391286,-1201.1184688323115,80.31948472005553,-0.672117189519363
313,255.46255349992958,-1201.0403794636122,80.30096525883728,-0.6726557814439986
314,255.35964157521119,-1200.9180838009001,80.26861638117082,-0.6725627558761591
315,255.22217741238515,-1200.761073529175,80.22540650632929,-0.6719434675012059
316,255.06016285416757,-1200.5794051168336,80.17447956916135,-0.6709124848696305
317,254.88338780099718,-1200.3829224629762,80.11891288352078,-0.6695896737654002
318,254.70069199815393,-1200.180512990133,80.06148509570586,-0.6680785279085468
319,254.51932713281533,-1199.9794792858847,80.00447566887911,-0.6664619326761901
320,254.34445867646008,-1199.785037818107,79.94950829441946,-0.6648001653200868
321,254.17884338129767,-1199.599994042725,79.89744951758126,-0.6631289221486674
322,254.0226867100559,-1199.4245980879778,79.84836392260648,-0.6614480932105863
323,253.8736870889013,-1199.2565921531977,79.80152804299128,-0.6597275488353257
324,253.72727773214424,-1199.0914552111,79.75550637559054,-0.6579090443820323
325,253.5770278126077,-1198.922802126295,79.7082774827311,-0.6559281938188056
326,253.4151773172576,-1198.7429349670856,79.65740211635675,-0.6536814595168132
327,253.2332739911854,-1198.5434702513535,79.60022343217284,-0.6510713214104117
328,253.02282019835377,-1198.3159896725542,79.53407032098205,-0.6479964803142172
329,252.77592941499776,-1198.0527060661896,79.45646376790654,-0.6443659362200772
330,252.48592412950796,-1197.7470508545944,79.3653047935835,-0.6401039330657919
331,252.14784831944237,-1197.394185272039,79.25903554391465,-0.6351540093152784
332,251.75884750744086,-1196.9913793657558,79.13675875515547,-0.6294893277316593
333,251.31839332519502,-1196.5382141755924,78.99830834235694,-0.6231049828365227
334,250.82833566203777,-1196.0366290378447,78.84426579152166,-0.6160328687070177
335,250.29277531097475,-1195.4907744366953,78.67592012772272,-0.6083241284424432
336,249.71914084026582,-1194.9066889993162,78.49560641413697,-0.6000586092124874
337,249.11366152176072,-1194.291847696783,78.30528273243058,-0.5913319821681163
338,248.4846971635281,-1193.6544690690544,78.10757686756887,-0.5822510181766931
339,247.84081838518978,-1193.002909598562,77.90518287008516,-0.5729250100167846
340,247.19014833279277,-1192.3450145849163,77.70065413365525,-0.5634627697403455
341,246.53977535955056,-1191.6875534582518,77.49621877976834,-0.5539569995509335
342,245.89530804206186,-1191.0357997068113,77.29363978350018,-0.544482745285234
343,245.26063430461528,-1190.393327031782,77.09413925771605,-0.535102026301602
344,244.6378789003541,-1189.7619983567502,76.8983850878888,-0.5258515614517442
345,244.0275809492034,-1189.142172646837,76.70654673858292,-0.5167509546897844
346,243.4290664007756,-1188.5331025031949,76.51841233179118,-0.5078088256056569
347,242.84096157700748,-1187.9334563149118,76.33355007164795,-0.49903248527563204
348,242.26175435792462,-1187.341875791363,76.15148464507162,-0.4904236815502143
349,241.69038733013477,-1186.7575616195948,75.97188366942957,-0.48199143053555116
350,241.12681155442314,-1186.1808092765505,75.79473176138622,-0.4737599874341847
351,240.57244130922612,-1185.6134345684015,75.62047347894831,-0.46577791228974175
352,240.03045800505632,-1185.0590478920165,75.45010885257648,-0.45810620540639735
353,239.50596048455978,-1184.5231703227191,75.28524062983811,-0.4508294258142256
354,239.00595193459796,-1184.0131943330948,75.1280701614093,-0.4440599285465151
355,238.53917369889425,-1183.5381898110595,74.98134516247971,-0.4379183728424597
356,238.1157739057466,-1183.1085439880844,74.84825555065855,-0.4325445050265171
357,237.74685313407656,-1182.735494491626,74.7322906326568,-0.4280890302331266
358,237.4439431732584,-1182.430604236578,74.6370752599653,-0.42470511476004724
359,237.21844419432915,-1182.2051965850708,74.56619291175099,-0.42253766418385974
360,237.08107657134067,-1182.0698219206965,74.52301338281353,-0.42172267004138786
361,237.04140535885145,-1182.0338048008712,74.51054330995069,-0.42237595720577825
362,237.10744618048483,-1182.104867765387,74.53130228871682,-0.4245874361935582
363,237.28538372871245,-1182.2888769715805,74.58723438789421,-0.42842776186443854
364,237.57940569875151,-1182.5897007775138,74.67965594901139,-0.4339386926457197
365,237.99163212817245,-1183.0091536411082,74.80923337526895,-0.4411373293876958
366,238.52208962787205,-1183.546980018223,74.97597503141809,-0.45001079612317174
367,239.16872803532132,-1184.2008758765437,75.1792364784686,-0.46051587699913477
368,239.92746207934945,-1184.9665381406035,75.41773357041211,-0.47258188482615593
369,240.79221186336892,-1185.8376944990196,75.68955517953947,-0.4861102789284131
370,241.7549523787829,-1186.8061563189617,75.99217876026539,-0.5009780563020433
371,242.80577529743783,-1187.8618853018,76.32248977269376,-0.517041884440728
372,243.93299268741356,-1188.993093135503,76.67681428417886,-0.5341244694155999
